Happiness.Score,Economy..GDP.per.Capita.,Freedom
5.47200012207031,1.55167484283447,0.490968644618988
5.42999982833862,0.85769921541214,0.585214674472809
5.39499998092651,1.06931757926941,0.208715528249741
5.33599996566772,0.991012394428253,0.418421149253845
5.32399988174438,1.2860119342804,0.175863519310951
5.31099987030029,0.925579309463501,0.474307239055634
5.29300022125244,1.22255623340607,0.255772292613983
5.27899980545044,0.951484382152557,0.260287940502167
5.27299976348877,1.08116579055786,0.472787708044052
5.26900005340576,0.72688353061676,0.23521526157856
5.26200008392334,0.995538592338562,0.443323463201523
5.25,1.12843120098114,0.153997123241425
5.23699998855591,1.12112903594971,0.194989055395126
5.2350001335144,0.878114581108093,0.408158332109451
5.23400020599365,1.15360176563263,0.398155838251114
5.23000001907349,1.07937383651733,0.55258983373642
5.22700023651123,1.28948748111725,0.0957312509417534
5.22499990463257,1.07498753070831,0.288515985012054
5.19500017166138,1.3151752948761,0.498465299606323
5.18200016021729,0.982409417629242,0.204403176903725
5.18100023269653,0.730573117733002,0.348079860210419
5.17500019073486,1.06457793712616,0.325905978679657
5.15100002288818,0.0226431842893362,0.602126955986023
5.07399988174438,0.788547575473785,0.571055591106415
5.07399988174438,0.783756256103516,0.394952565431595
5.04099988937378,0.524713635444641,0.471566706895828
5.01100015640259,0.885416388511658,0.501537680625916
5.00400018692017,0.596220076084137,0.454943388700485
4.96199989318848,0.479820191860199,0.440305948257446
4.95499992370605,1.02723586559296,0.394143968820572
4.8289999961853,1.05469870567322,0.479246735572815
4.80499982833862,1.00726580619812,0.289680689573288
4.77500009536743,0.716249227523804,0.25471106171608
4.7350001335144,0.989701807498932,0.282110154628754
4.71400022506714,1.1614590883255,0.289231717586517
4.70900011062622,0.36842092871666,0.318697690963745
4.69500017166138,0.564305365085602,0.430388748645782
4.69199991226196,1.15687310695648,0.249322608113289
4.64400005340576,0.996192753314972,0.381498634815216
4.60799980163574,0.586682975292206,0.478356659412384
4.57399988174438,0.964434325695038,0.520303547382355
4.55299997329712,0.560479462146759,0.452763766050339
4.55000019073486,0.234305649995804,0.480791091918945
4.54500007629395,0.367110550403595,0.514492034912109
4.53499984741211,0.479309022426605,0.377922266721725
4.51399993896484,0.636406779289246,0.461603492498398
4.49700021743774,1.10271048545837,0.288555532693863
4.46500015258789,1.1982102394104,0.312328577041626
4.46000003814697,0.339233845472336,0.408842742443085
4.44000005722046,1.00985014438629,0.561213254928589
4.37599992752075,0.900596737861633,0.198303267359734
4.31500005722046,0.792221248149872,0.469987004995346
4.29199981689453,0.648457288742065,0.0960980430245399
4.29099988937378,0.808964252471924,0.435025870800018
4.28599977493286,0.950612664222717,0.309410035610199
4.28000020980835,0.0921023488044739,0.235961347818375
4.19000005722046,0.476180493831635,0.306613743305206
4.17999982833862,0.603048920631409,0.447706192731857
4.16800022125244,0.601765096187592,0.633375823497772
4.13899993896484,0.65951669216156,0.0149958552792668
4.11999988555908,0.667224824428558,0.423026293516159
4.09600019454956,0.89465194940567,0.122974775731564
4.08099985122681,0.381430715322495,0.443185955286026
4.03200006484985,0.3502277135849,0.324367851018906
4.02799987792969,0.161925330758095,0.36365869641304
3.97000002861023,0.233442038297653,0.466914653778076
3.93600010871887,0.438012987375259,0.16234202682972
3.875,0.375846534967422,0.336384207010269
3.80800008773804,0.521021246910095,0.390661299228668
3.79500007629395,0.858428180217743,0.4087859728583885
3.79399991035461,0.401477217674255,0.106179520487785
3.76600003242493,1.12209415435791,0.505196332931519
3.65700006484985,0.431085407733917,0.425962775945663
3.64400005340576,0.305808693170547,0.189196765422821
3.6029999256134,0.368610262870789,0.0303698573261499
3.59299993515015,0.591683447360992,0.249463722109795
3.59100008010864,0.39724862575531,0.147062435746193
3.53299999237061,0.119041793048382,0.332881182432175
3.50699996948242,0.244549930095673,0.348587512969971
3.49499988555908,0.305444717407227,0.38042613863945
3.47099995613098,0.368745893239975,0.581843852996826
3.46199989318848,0.777153134346008,0.0815394446253777
3.34899997711182,0.511135876178741,0.390017777681351
2.90499997138977,0.091622568666935,0.0599007532000542
2.69300007820129,0.9847182019463474,0.270842045545578
